Affected Legal Good,Month,Value,City
Patrimonio,2016-01,134,San Nicolás de los Garza
Patrimonio,2016-02,174,San Nicolás de los Garza
Patrimonio,2016-03,192,San Nicolás de los Garza
Patrimonio,2016-04,183,San Nicolás de los Garza
Patrimonio,2016-05,218,San Nicolás de los Garza
Patrimonio,2016-06,229,San Nicolás de los Garza
Patrimonio,2016-07,188,San Nicolás de los Garza
Patrimonio,2016-08,211,San Nicolás de los Garza
Patrimonio,2016-09,183,San Nicolás de los Garza
Patrimonio,2016-10,205,San Nicolás de los Garza
Patrimonio,2016-11,294,San Nicolás de los Garza
Patrimonio,2016-12,235,San Nicolás de los Garza
Patrimonio,2017-01,240,San Nicolás de los Garza
Patrimonio,2017-02,210,San Nicolás de los Garza
Patrimonio,2017-03,262,San Nicolás de los Garza
Patrimonio,2017-04,173,San Nicolás de los Garza
Patrimonio,2017-05,247,San Nicolás de los Garza
Patrimonio,2017-06,247,San Nicolás de los Garza
Patrimonio,2017-07,286,San Nicolás de los Garza
Patrimonio,2017-08,262,San Nicolás de los Garza
Patrimonio,2017-09,235,San Nicolás de los Garza
Patrimonio,2017-10,228,San Nicolás de los Garza
Patrimonio,2017-11,248,San Nicolás de los Garza
Patrimonio,2017-12,233,San Nicolás de los Garza
Patrimonio,2018-01,225,San Nicolás de los Garza
Patrimonio,2018-02,211,San Nicolás de los Garza
Patrimonio,2018-03,228,San Nicolás de los Garza
Patrimonio,2018-04,224,San Nicolás de los Garza
Patrimonio,2018-05,255,San Nicolás de los Garza
Patrimonio,2018-06,239,San Nicolás de los Garza
Patrimonio,2018-07,239,San Nicolás de los Garza
Patrimonio,2018-08,265,San Nicolás de los Garza
Patrimonio,2018-09,262,San Nicolás de los Garza
Patrimonio,2018-10,282,San Nicolás de los Garza
Patrimonio,2018-11,223,San Nicolás de los Garza
Patrimonio,2018-12,179,San Nicolás de los Garza
Patrimonio,2019-01,221,San Nicolás de los Garza
Patrimonio,2019-02,198,San Nicolás de los Garza
Patrimonio,2019-03,198,San Nicolás de los Garza
Patrimonio,2019-04,155,San Nicolás de los Garza
Patrimonio,2019-05,177,San Nicolás de los Garza
Patrimonio,2019-06,203,San Nicolás de los Garza
Patrimonio,2019-07,209,San Nicolás de los Garza
Patrimonio,2019-08,198,San Nicolás de los Garza
Patrimonio,2019-09,169,San Nicolás de los Garza
Patrimonio,2019-10,225,San Nicolás de los Garza
Patrimonio,2019-11,167,San Nicolás de los Garza
Patrimonio,2019-12,186,San Nicolás de los Garza
Patrimonio,2020-01,169,San Nicolás de los Garza
Patrimonio,2020-02,245,San Nicolás de los Garza
Patrimonio,2020-03,194,San Nicolás de los Garza
Patrimonio,2020-04,107,San Nicolás de los Garza
Patrimonio,2020-05,148,San Nicolás de los Garza
Patrimonio,2020-06,136,San Nicolás de los Garza
Patrimonio,2020-07,131,San Nicolás de los Garza
Patrimonio,2020-08,168,San Nicolás de los Garza
Patrimonio,2020-09,197,San Nicolás de los Garza
Patrimonio,2020-10,236,San Nicolás de los Garza
Patrimonio,2020-11,266,San Nicolás de los Garza
Patrimonio,2020-12,225,San Nicolás de los Garza
Patrimonio,2021-01,185,San Nicolás de los Garza
Patrimonio,2021-02,216,San Nicolás de los Garza
Patrimonio,2021-03,185,San Nicolás de los Garza
Patrimonio,2021-04,176,San Nicolás de los Garza
Patrimonio,2021-05,211,San Nicolás de los Garza
Patrimonio,2021-06,198,San Nicolás de los Garza
Patrimonio,2021-07,171,San Nicolás de los Garza
Patrimonio,2021-08,252,San Nicolás de los Garza
Patrimonio,2021-09,162,San Nicolás de los Garza
Patrimonio,2021-10,149,San Nicolás de los Garza
Patrimonio,2021-11,234,San Nicolás de los Garza
Patrimonio,2021-12,223,San Nicolás de los Garza
Patrimonio,2022-01,190,San Nicolás de los Garza
Patrimonio,2022-02,154,San Nicolás de los Garza
Patrimonio,2022-03,197,San Nicolás de los Garza
Patrimonio,2022-04,189,San Nicolás de los Garza
Patrimonio,2022-05,233,San Nicolás de los Garza
Patrimonio,2022-06,236,San Nicolás de los Garza
Patrimonio,2022-07,214,San Nicolás de los Garza
Patrimonio,2022-08,264,San Nicolás de los Garza
Patrimonio,2022-09,240,San Nicolás de los Garza
Patrimonio,2022-10,249,San Nicolás de los Garza
Patrimonio,2022-11,235,San Nicolás de los Garza
Patrimonio,2022-12,173,San Nicolás de los Garza
Familia,2015-01,92,San Nicolás de los Garza
Familia,2015-02,98,San Nicolás de los Garza
Familia,2015-03,88,San Nicolás de los Garza
Familia,2015-04,98,San Nicolás de los Garza
Familia,2015-05,127,San Nicolás de los Garza
Familia,2015-06,137,San Nicolás de los Garza
Familia,2015-07,117,San Nicolás de los Garza
Familia,2015-08,125,San Nicolás de los Garza
Familia,2015-09,114,San Nicolás de los Garza
Familia,2015-10,114,San Nicolás de los Garza
Familia,2015-11,102,San Nicolás de los Garza
Familia,2015-12,109,San Nicolás de los Garza
Familia,2016-01,106,San Nicolás de los Garza
Familia,2016-02,96,San Nicolás de los Garza
Familia,2016-03,103,San Nicolás de los Garza
Familia,2016-04,111,San Nicolás de los Garza
Familia,2016-05,126,San Nicolás de los Garza
Familia,2016-06,121,San Nicolás de los Garza
Familia,2016-07,125,San Nicolás de los Garza
Familia,2016-08,105,San Nicolás de los Garza
Familia,2016-09,102,San Nicolás de los Garza
Familia,2016-10,112,San Nicolás de los Garza
Familia,2016-11,101,San Nicolás de los Garza
Familia,2016-12,94,San Nicolás de los Garza
Familia,2017-01,95,San Nicolás de los Garza
Familia,2017-02,89,San Nicolás de los Garza
Familia,2017-03,126,San Nicolás de los Garza
Familia,2017-04,119,San Nicolás de los Garza
Familia,2017-05,133,San Nicolás de los Garza
Familia,2017-06,136,San Nicolás de los Garza
Familia,2017-07,114,San Nicolás de los Garza
Familia,2017-08,128,San Nicolás de los Garza
Familia,2017-09,114,San Nicolás de los Garza
Familia,2017-10,117,San Nicolás de los Garza
Familia,2017-11,101,San Nicolás de los Garza
Familia,2017-12,91,San Nicolás de los Garza
Familia,2018-01,83,San Nicolás de los Garza
Familia,2018-02,113,San Nicolás de los Garza
Familia,2018-03,122,San Nicolás de los Garza
Familia,2018-04,87,San Nicolás de los Garza
Familia,2018-05,109,San Nicolás de los Garza
Familia,2018-06,123,San Nicolás de los Garza
Familia,2018-07,104,San Nicolás de los Garza
Familia,2018-08,117,San Nicolás de los Garza
Familia,2018-09,120,San Nicolás de los Garza
Familia,2018-10,103,San Nicolás de los Garza
Familia,2018-11,81,San Nicolás de los Garza
Familia,2018-12,73,San Nicolás de los Garza
Familia,2019-01,73,San Nicolás de los Garza
Familia,2019-02,80,San Nicolás de los Garza
Familia,2019-03,75,San Nicolás de los Garza
Familia,2019-04,70,San Nicolás de los Garza
Familia,2019-05,103,San Nicolás de los Garza
Familia,2019-06,88,San Nicolás de los Garza
Familia,2019-07,103,San Nicolás de los Garza
Familia,2019-08,92,San Nicolás de los Garza
Familia,2019-09,124,San Nicolás de los Garza
Familia,2019-10,123,San Nicolás de los Garza
Familia,2019-11,104,San Nicolás de los Garza
Familia,2019-12,91,San Nicolás de los Garza
Familia,2020-01,104,San Nicolás de los Garza
Familia,2020-02,85,San Nicolás de los Garza
Familia,2020-03,105,San Nicolás de los Garza
Familia,2020-04,83,San Nicolás de los Garza
Familia,2020-05,112,San Nicolás de los Garza
Familia,2020-06,96,San Nicolás de los Garza
Familia,2020-07,108,San Nicolás de los Garza
Familia,2020-08,111,San Nicolás de los Garza
Familia,2020-09,101,San Nicolás de los Garza
Familia,2020-10,131,San Nicolás de los Garza
Familia,2020-11,87,San Nicolás de los Garza
Familia,2020-12,87,San Nicolás de los Garza
Familia,2021-01,70,San Nicolás de los Garza
Familia,2021-02,84,San Nicolás de los Garza
Familia,2021-03,120,San Nicolás de los Garza
Familia,2021-04,121,San Nicolás de los Garza
Familia,2021-05,122,San Nicolás de los Garza
Familia,2021-06,139,San Nicolás de los Garza
Familia,2021-07,144,San Nicolás de los Garza
Familia,2021-08,124,San Nicolás de los Garza
Familia,2021-09,109,San Nicolás de los Garza
Familia,2021-10,134,San Nicolás de los Garza
Familia,2021-11,87,San Nicolás de los Garza
Familia,2021-12,115,San Nicolás de los Garza
Familia,2022-01,82,San Nicolás de los Garza
Familia,2022-02,91,San Nicolás de los Garza
Familia,2022-03,118,San Nicolás de los Garza
Familia,2022-04,134,San Nicolás de los Garza
Familia,2022-05,145,San Nicolás de los Garza
Familia,2022-06,150,San Nicolás de los Garza
Familia,2022-07,134,San Nicolás de los Garza
Familia,2022-08,135,San Nicolás de los Garza
Familia,2022-09,162,San Nicolás de los Garza
Familia,2022-10,123,San Nicolás de los Garza
Familia,2022-11,112,San Nicolás de los Garza
Familia,2022-12,89,San Nicolás de los Garza
Libertad y Seguridad Sexual,2015-01,12,San Nicolás de los Garza
Libertad y Seguridad Sexual,2015-02,10,San Nicolás de los Garza
Libertad y Seguridad Sexual,2015-03,12,San Nicolás de los Garza
Libertad y Seguridad Sexual,2015-04,13,San Nicolás de los Garza
Libertad y Seguridad Sexual,2015-05,9,San Nicolás de los Garza
Libertad y Seguridad Sexual,2015-06,11,San Nicolás de los Garza
Libertad y Seguridad Sexual,2015-07,12,San Nicolás de los Garza
Libertad y Seguridad Sexual,2015-08,12,San Nicolás de los Garza
Libertad y Seguridad Sexual,2015-09,12,San Nicolás de los Garza
Libertad y Seguridad Sexual,2015-10,13,San Nicolás de los Garza
Libertad y Seguridad Sexual,2015-11,11,San Nicolás de los Garza
Libertad y Seguridad Sexual,2015-12,10,San Nicolás de los Garza
Libertad y Seguridad Sexual,2016-01,7,San Nicolás de los Garza
Libertad y Seguridad Sexual,2016-02,10,San Nicolás de los Garza
Libertad y Seguridad Sexual,2016-03,15,San Nicolás de los Garza
Libertad y Seguridad Sexual,2016-04,24,San Nicolás de los Garza
Libertad y Seguridad Sexual,2016-05,16,San Nicolás de los Garza
Libertad y Seguridad Sexual,2016-06,14,San Nicolás de los Garza
Libertad y Seguridad Sexual,2016-07,12,San Nicolás de los Garza
Libertad y Seguridad Sexual,2016-08,8,San Nicolás de los Garza
Libertad y Seguridad Sexual,2016-09,9,San Nicolás de los Garza
Libertad y Seguridad Sexual,2016-10,12,San Nicolás de los Garza
Libertad y Seguridad Sexual,2016-11,9,San Nicolás de los Garza
Libertad y Seguridad Sexual,2016-12,10,San Nicolás de los Garza
Libertad y Seguridad Sexual,2017-01,8,San Nicolás de los Garza
Libertad y Seguridad Sexual,2017-02,5,San Nicolás de los Garza
Libertad y Seguridad Sexual,2017-03,6,San Nicolás de los Garza
Libertad y Seguridad Sexual,2017-04,13,San Nicolás de los Garza
Libertad y Seguridad Sexual,2017-05,10,San Nicolás de los Garza
Libertad y Seguridad Sexual,2017-06,22,San Nicolás de los Garza
Libertad y Seguridad Sexual,2017-07,10,San Nicolás de los Garza
Libertad y Seguridad Sexual,2017-08,8,San Nicolás de los Garza
Libertad y Seguridad Sexual,2017-09,15,San Nicolás de los Garza
Libertad y Seguridad Sexual,2017-10,13,San Nicolás de los Garza
Libertad y Seguridad Sexual,2017-11,11,San Nicolás de los Garza
Libertad y Seguridad Sexual,2017-12,9,San Nicolás de los Garza
Libertad y Seguridad Sexual,2018-01,7,San Nicolás de los Garza
Libertad y Seguridad Sexual,2018-02,9,San Nicolás de los Garza
Libertad y Seguridad Sexual,2018-03,17,San Nicolás de los Garza
Libertad y Seguridad Sexual,2018-04,9,San Nicolás de los Garza
Libertad y Seguridad Sexual,2018-05,19,San Nicolás de los Garza
Libertad y Seguridad Sexual,2018-06,18,San Nicolás de los Garza
Libertad y Seguridad Sexual,2018-07,14,San Nicolás de los Garza
Libertad y Seguridad Sexual,2018-08,13,San Nicolás de los Garza
Libertad y Seguridad Sexual,2018-09,16,San Nicolás de los Garza
Libertad y Seguridad Sexual,2018-10,11,San Nicolás de los Garza
Libertad y Seguridad Sexual,2018-11,13,San Nicolás de los Garza
Libertad y Seguridad Sexual,2018-12,8,San Nicolás de los Garza
Libertad y Seguridad Sexual,2019-01,12,San Nicolás de los Garza
Libertad y Seguridad Sexual,2019-02,16,San Nicolás de los Garza
Libertad y Seguridad Sexual,2019-03,12,San Nicolás de los Garza
Libertad y Seguridad Sexual,2019-04,7,San Nicolás de los Garza
Libertad y Seguridad Sexual,2019-05,12,San Nicolás de los Garza
Libertad y Seguridad Sexual,2019-06,24,San Nicolás de los Garza
Libertad y Seguridad Sexual,2019-07,18,San Nicolás de los Garza
Libertad y Seguridad Sexual,2019-08,18,San Nicolás de los Garza
Libertad y Seguridad Sexual,2019-09,9,San Nicolás de los Garza
Libertad y Seguridad Sexual,2019-10,22,San Nicolás de los Garza
Libertad y Seguridad Sexual,2019-11,18,San Nicolás de los Garza
Libertad y Seguridad Sexual,2019-12,9,San Nicolás de los Garza
Libertad y Seguridad Sexual,2020-01,15,San Nicolás de los Garza
Libertad y Seguridad Sexual,2020-02,28,San Nicolás de los Garza
Libertad y Seguridad Sexual,2020-03,22,San Nicolás de los Garza
Libertad y Seguridad Sexual,2020-04,19,San Nicolás de los Garza
Libertad y Seguridad Sexual,2020-05,19,San Nicolás de los Garza
Libertad y Seguridad Sexual,2020-06,10,San Nicolás de los Garza
Libertad y Seguridad Sexual,2020-07,24,San Nicolás de los Garza
Libertad y Seguridad Sexual,2020-08,14,San Nicolás de los Garza
Libertad y Seguridad Sexual,2020-09,15,San Nicolás de los Garza
Libertad y Seguridad Sexual,2020-10,18,San Nicolás de los Garza
Libertad y Seguridad Sexual,2020-11,15,San Nicolás de los Garza
Libertad y Seguridad Sexual,2020-12,24,San Nicolás de los Garza
Libertad y Seguridad Sexual,2021-01,18,San Nicolás de los Garza
Libertad y Seguridad Sexual,2021-02,27,San Nicolás de los Garza
Libertad y Seguridad Sexual,2021-03,23,San Nicolás de los Garza
Libertad y Seguridad Sexual,2021-04,36,San Nicolás de los Garza
Libertad y Seguridad Sexual,2021-05,29,San Nicolás de los Garza
Libertad y Seguridad Sexual,2021-06,20,San Nicolás de los Garza
Libertad y Seguridad Sexual,2021-07,19,San Nicolás de los Garza
Libertad y Seguridad Sexual,2021-08,19,San Nicolás de los Garza
Libertad y Seguridad Sexual,2021-09,24,San Nicolás de los Garza
Libertad y Seguridad Sexual,2021-10,18,San Nicolás de los Garza
Libertad y Seguridad Sexual,2021-11,19,San Nicolás de los Garza
Libertad y Seguridad Sexual,2021-12,19,San Nicolás de los Garza
Libertad y Seguridad Sexual,2022-01,13,San Nicolás de los Garza
Libertad y Seguridad Sexual,2022-02,22,San Nicolás de los Garza
Libertad y Seguridad Sexual,2022-03,29,San Nicolás de los Garza
Libertad y Seguridad Sexual,2022-04,27,San Nicolás de los Garza
Libertad y Seguridad Sexual,2022-05,24,San Nicolás de los Garza
Libertad y Seguridad Sexual,2022-06,30,San Nicolás de los Garza
Libertad y Seguridad Sexual,2022-07,26,San Nicolás de los Garza
Libertad y Seguridad Sexual,2022-08,17,San Nicolás de los Garza
Libertad y Seguridad Sexual,2022-09,26,San Nicolás de los Garza
Libertad y Seguridad Sexual,2022-10,17,San Nicolás de los Garza
Libertad y Seguridad Sexual,2022-11,26,San Nicolás de los Garza
Libertad y Seguridad Sexual,2022-12,15,San Nicolás de los Garza
Sociedad,2015-01,1,San Nicolás de los Garza
Sociedad,2015-02,0,San Nicolás de los Garza
Sociedad,2015-03,0,San Nicolás de los Garza
Sociedad,2015-04,2,San Nicolás de los Garza
Sociedad,2015-05,1,San Nicolás de los Garza
Sociedad,2015-06,0,San Nicolás de los Garza
Sociedad,2015-07,2,San Nicolás de los Garza
Sociedad,2015-08,1,San Nicolás de los Garza
Sociedad,2015-09,1,San Nicolás de los Garza
Sociedad,2015-10,2,San Nicolás de los Garza
Sociedad,2015-11,0,San Nicolás de los Garza
Sociedad,2015-12,0,San Nicolás de los Garza
Sociedad,2016-01,1,San Nicolás de los Garza
Sociedad,2016-02,1,San Nicolás de los Garza
Sociedad,2016-03,2,San Nicolás de los Garza
Sociedad,2016-04,3,San Nicolás de los Garza
Sociedad,2016-05,3,San Nicolás de los Garza
Sociedad,2016-06,1,San Nicolás de los Garza
Sociedad,2016-07,0,San Nicolás de los Garza
Sociedad,2016-08,2,San Nicolás de los Garza
Sociedad,2016-09,0,San Nicolás de los Garza
Sociedad,2016-10,3,San Nicolás de los Garza
Sociedad,2016-11,0,San Nicolás de los Garza
Sociedad,2016-12,1,San Nicolás de los Garza
Sociedad,2017-01,2,San Nicolás de los Garza
Sociedad,2017-02,0,San Nicolás de los Garza
Sociedad,2017-03,2,San Nicolás de los Garza
Sociedad,2017-04,0,San Nicolás de los Garza
Sociedad,2017-05,0,San Nicolás de los Garza
Sociedad,2017-06,0,San Nicolás de los Garza
Sociedad,2017-07,1,San Nicolás de los Garza
Sociedad,2017-08,0,San Nicolás de los Garza
Sociedad,2017-09,0,San Nicolás de los Garza
Sociedad,2017-10,0,San Nicolás de los Garza
Sociedad,2017-11,1,San Nicolás de los Garza
Sociedad,2017-12,0,San Nicolás de los Garza
Sociedad,2018-01,1,San Nicolás de los Garza
Sociedad,2018-02,2,San Nicolás de los Garza
Sociedad,2018-03,1,San Nicolás de los Garza
Sociedad,2018-04,1,San Nicolás de los Garza
Sociedad,2018-05,0,San Nicolás de los Garza
Sociedad,2018-06,0,San Nicolás de los Garza
Sociedad,2018-07,0,San Nicolás de los Garza
Sociedad,2018-08,1,San Nicolás de los Garza
Sociedad,2018-09,1,San Nicolás de los Garza
Sociedad,2018-10,1,San Nicolás de los Garza
Sociedad,2018-11,0,San Nicolás de los Garza
Sociedad,2018-12,1,San Nicolás de los Garza
Sociedad,2019-01,1,San Nicolás de los Garza
Sociedad,2019-02,0,San Nicolás de los Garza
Sociedad,2019-03,2,San Nicolás de los Garza
Sociedad,2019-04,0,San Nicolás de los Garza
Sociedad,2019-05,1,San Nicolás de los Garza
Sociedad,2019-06,0,San Nicolás de los Garza
Sociedad,2019-07,1,San Nicolás de los Garza
Sociedad,2019-08,2,San Nicolás de los Garza
Sociedad,2019-09,2,San Nicolás de los Garza
Sociedad,2019-10,1,San Nicolás de los Garza
Sociedad,2019-11,2,San Nicolás de los Garza
Sociedad,2019-12,0,San Nicolás de los Garza
Sociedad,2020-01,1,San Nicolás de los Garza
Sociedad,2020-02,0,San Nicolás de los Garza
Sociedad,2020-03,0,San Nicolás de los Garza
Sociedad,2020-04,3,San Nicolás de los Garza
Sociedad,2020-05,1,San Nicolás de los Garza
Sociedad,2020-06,2,San Nicolás de los Garza
Sociedad,2020-07,0,San Nicolás de los Garza
Sociedad,2020-08,1,San Nicolás de los Garza
Sociedad,2020-09,2,San Nicolás de los Garza
Sociedad,2020-10,1,San Nicolás de los Garza
Sociedad,2020-11,1,San Nicolás de los Garza
Sociedad,2020-12,0,San Nicolás de los Garza
Sociedad,2021-01,0,San Nicolás de los Garza
Sociedad,2021-02,3,San Nicolás de los Garza
Sociedad,2021-03,0,San Nicolás de los Garza
Sociedad,2021-04,1,San Nicolás de los Garza
Sociedad,2021-05,2,San Nicolás de los Garza
Sociedad,2021-06,2,San Nicolás de los Garza
Sociedad,2021-07,0,San Nicolás de los Garza
Sociedad,2021-08,2,San Nicolás de los Garza
Sociedad,2021-09,0,San Nicolás de los Garza
Sociedad,2021-10,1,San Nicolás de los Garza
Sociedad,2021-11,0,San Nicolás de los Garza
Sociedad,2021-12,0,San Nicolás de los Garza
Sociedad,2022-01,0,San Nicolás de los Garza
Sociedad,2022-02,2,San Nicolás de los Garza
Sociedad,2022-03,2,San Nicolás de los Garza
Sociedad,2022-04,6,San Nicolás de los Garza
Sociedad,2022-05,3,San Nicolás de los Garza
Sociedad,2022-06,2,San Nicolás de los Garza
Sociedad,2022-07,1,San Nicolás de los Garza
Sociedad,2022-08,1,San Nicolás de los Garza
Sociedad,2022-09,0,San Nicolás de los Garza
Sociedad,2022-10,0,San Nicolás de los Garza
Sociedad,2022-11,0,San Nicolás de los Garza
Sociedad,2022-12,2,San Nicolás de los Garza
Vida e Integridad Corporal,2015-01,59,San Nicolás de los Garza
Vida e Integridad Corporal,2015-02,45,San Nicolás de los Garza
Vida e Integridad Corporal,2015-03,54,San Nicolás de los Garza
Vida e Integridad Corporal,2015-04,44,San Nicolás de los Garza
Vida e Integridad Corporal,2015-05,54,San Nicolás de los Garza
Vida e Integridad Corporal,2015-06,57,San Nicolás de los Garza
Vida e Integridad Corporal,2015-07,50,San Nicolás de los Garza
Vida e Integridad Corporal,2015-08,38,San Nicolás de los Garza
Vida e Integridad Corporal,2015-09,63,San Nicolás de los Garza
Vida e Integridad Corporal,2015-10,71,San Nicolás de los Garza
Vida e Integridad Corporal,2015-11,38,San Nicolás de los Garza
Vida e Integridad Corporal,2015-12,33,San Nicolás de los Garza
Vida e Integridad Corporal,2016-01,34,San Nicolás de los Garza
Vida e Integridad Corporal,2016-02,37,San Nicolás de los Garza
